04.19.59.425,0,0,0
04.19.59.533,0,0,0
04.20.02.355,0,0,0
04.20.02.356,0,0,0
04.20.02.356,0,0,0
04.20.02.356,0,0,0
04.20.02.357,0,0,0
04.20.02.357,0,0,0
04.20.02.358,0,0,0
04.20.02.358,0,0,0
04.20.02.358,0,0,0
04.20.02.359,0,0,0
04.20.02.359,0,0,0
04.20.02.36,0,0,0
04.20.02.36,0,0,0
04.20.02.361,0,0,0
04.20.02.361,0,0,0
04.20.02.362,0,0,0
04.20.02.385,0,0,0
04.20.02.386,0,0,0
04.20.02.404,0,0,0
04.20.02.422,0,0,0
04.20.02.45,0,0,0
04.20.02.468,0,0,0
04.20.02.488,0,0,0
04.20.02.506,0,0,0
04.20.02.524,0,0,0
04.20.02.551,0,0,0
04.20.02.569,0,0,0
04.20.02.585,0,0,0
04.20.02.605,0,0,0
04.20.02.621,0,0,0
04.20.02.642,0,0,0
04.20.02.663,0,0,0
04.20.02.686,0,0,0
04.20.02.707,0,0,0
04.20.02.723,0,0,0
04.20.02.748,0,0,0
04.20.02.767,0,0,0
04.20.02.785,0,0,0
04.20.02.803,0,0,0
04.20.02.822,0,0,0
04.20.02.843,0,0,0
04.20.02.869,0,0,0
04.20.02.885,0,0,0
04.20.02.908,0,0,0
04.20.02.923,0,0,0
04.20.02.944,0,0,0
04.20.02.965,0,0,0
04.20.02.987,0.003758715,-0.3706727,0.2789463
04.20.03.002,0.003657095,-0.3726935,0.2714048
04.20.03.022,0,0,0
04.20.03.046,0.0035591,-0.3746422,0.2641322
04.20.03.063,0.003534649,-0.3751284,0.2623177
04.20.03.083,0.003695194,-0.3752913,0.2617096
04.20.03.102,0.003673937,-0.3756948,0.260204
04.20.03.122,0.003837216,-0.3757763,0.2598998
04.20.03.142,0.003837216,-0.3757763,0.2598998
04.20.03.164,0.003837216,-0.3757763,0.2598998
04.20.03.186,0.003837216,-0.3757763,0.2598998
04.20.03.205,0.003837216,-0.3757762,0.2598998
04.20.03.227,0.003837216,-0.3757762,0.2598998
04.20.03.242,0.003837216,-0.3757763,0.2598998
04.20.03.265,0.003837216,-0.3757762,0.2598998
04.20.03.286,0.003837216,-0.3757763,0.2598998
04.20.03.306,0.003837216,-0.3757763,0.2598998
04.20.03.326,0.003837216,-0.3757762,0.2598998
04.20.03.343,0.003837216,-0.3757762,0.2598998
04.20.03.363,0.003837217,-0.3757763,0.2598998
04.20.03.385,0.003837217,-0.3757763,0.2598998
04.20.03.404,0.003837216,-0.3757762,0.2598998
04.20.03.421,0.003837216,-0.3757762,0.2598998
04.20.03.447,0.003837216,-0.3757762,0.2598998
04.20.03.462,0.003837216,-0.3757762,0.2598998
04.20.03.482,0.003837216,-0.3757763,0.2598998
04.20.03.515,0.003837216,-0.3757762,0.2598998
04.20.03.525,0.003837216,-0.3757763,0.2598998
04.20.03.545,0.003837217,-0.3757763,0.2598998
04.20.03.565,0.003837216,-0.3757763,0.2598998
04.20.03.585,0.003837217,-0.3757762,0.2598998
04.20.03.604,0.003840604,-0.3757148,0.2601293
04.20.03.626,0.003974459,-0.3755926,0.2605851
04.20.03.651,0.004119579,-0.3752885,0.2617199
04.20.03.666,0.004471549,-0.3737891,0.267316
04.20.03.686,0,0,0
04.20.03.706,0,0,0
04.20.03.729,0,0,0
04.20.03.742,0,0,0
04.20.03.765,0,0,0
04.20.03.782,0,0,0
04.20.03.804,0,0,0
04.20.03.824,0,0,0
04.20.03.844,0,0,0
04.20.03.864,0,0,0
04.20.03.884,0,0,0
04.20.03.903,0,0,0
04.20.03.926,0,0,0
04.20.03.942,0,0,0
04.20.03.964,0,0,0
04.20.03.984,0,0,0
04.20.04.006,0,0,0
04.20.04.023,0,0,0
04.20.04.049,0,0,0
04.20.04.063,0,0,0
04.20.04.153,0,0,0
04.20.04.154,0,0,0
04.20.04.154,0,0,0
04.20.04.155,0,0,0
04.20.04.164,0,0,0
04.20.04.182,0,0,0
04.20.04.206,0,0,0
04.20.04.234,0,0,0
04.20.04.255,0,0,0
04.20.04.28,0,0,0
04.20.04.3,0,0,0
04.20.04.308,0,0,0
04.20.04.328,0,0,0
04.20.04.35,-0.002648842,-0.3722127,0.2731991
04.20.04.367,-0.003147855,-0.3727125,0.2713339
04.20.04.383,-0.003276658,-0.3727755,0.2710986
04.20.04.402,-0.003253024,-0.3730857,0.269941
04.20.04.422,-0.003366253,-0.3733336,0.2690158
04.20.04.445,-0.003468289,-0.373705,0.2676298
04.20.04.466,-0.003601852,-0.3752069,0.2620246
04.20.04.488,-0.003577317,-0.376931,0.2555903
04.20.04.504,-0.003673336,-0.3772316,0.2544685
04.20.04.525,-0.003729203,-0.377947,0.2517984
04.20.04.55,-0.003696127,-0.3783025,0.2504716
04.20.04.563,-0.003642134,-0.3788829,0.2483059
04.20.04.586,-0.002940828,-0.3804182,0.2425761
04.20.04.608,-0.0009938936,-0.3826602,0.2342088
04.20.04.623,3.485935E-05,-0.3833642,0.2315813
04.20.04.645,0.001398886,-0.384265,0.2282198
04.20.04.666,0.003115119,-0.3853918,0.2240141
04.20.04.688,0.003371613,-0.385542,0.2234537
04.20.04.705,0.003368354,-0.3855895,0.2232763
04.20.04.726,0.003435235,-0.3858197,0.2224172
04.20.04.745,0.003744179,-0.3826978,0.2340685
04.20.04.765,0.003799094,-0.3830938,0.2325903
04.20.04.784,0.003792549,-0.3831802,0.2322681
04.20.04.804,0.003789341,-0.3832225,0.2321101
04.20.04.824,0.003789341,-0.3832225,0.2321101
04.20.04.842,0.003789341,-0.3832225,0.2321101
04.20.04.867,0.003789341,-0.3832225,0.2321101
04.20.04.886,0.003789341,-0.3832225,0.2321101
04.20.04.903,0.003789342,-0.3832225,0.2321101
04.20.04.93,0.003789342,-0.3832225,0.2321101
04.20.04.943,0.003789342,-0.3832225,0.2321101
04.20.04.963,0.003789342,-0.3832225,0.2321101
04.20.04.982,0.003789342,-0.3832225,0.2321101
04.20.05.005,0.003789342,-0.3832225,0.2321101
04.20.05.022,0.003789342,-0.3832225,0.2321101
04.20.05.045,0.003789342,-0.3832225,0.2321101
04.20.05.069,0.003789342,-0.3832225,0.2321101
04.20.05.087,0.003789342,-0.3832225,0.2321101
04.20.05.106,0.003789342,-0.3832225,0.2321101
04.20.05.15,0.003789342,-0.3832225,0.2321101
04.20.05.151,0.003789342,-0.3832225,0.2321101
04.20.05.192,0.003789342,-0.3832225,0.2321101
04.20.05.193,0.003789342,-0.3832225,0.2321101
04.20.05.205,0.003789342,-0.3832225,0.2321101
04.20.05.229,0.003789342,-0.3832225,0.2321101
04.20.05.244,0.003789342,-0.3832225,0.2321101
04.20.05.267,0.003789342,-0.3832225,0.2321101
04.20.05.293,0.003789342,-0.3832225,0.2321101
04.20.05.305,0.003789342,-0.3832225,0.2321101
04.20.05.331,0.003789342,-0.3832225,0.2321101
04.20.05.35,0.003789342,-0.3832225,0.2321101
04.20.05.37,0.003789342,-0.3832225,0.2321101
04.20.05.392,0.003789342,-0.3832225,0.2321101
04.20.05.415,0.003789342,-0.3832225,0.2321101
04.20.05.424,0.003789342,-0.3832225,0.2321101
04.20.05.445,0.003789342,-0.3832225,0.2321101
04.20.05.466,0.003789342,-0.3832225,0.2321101
04.20.05.485,0.003789342,-0.3832225,0.2321101
04.20.05.508,0.003789342,-0.3832225,0.2321101
04.20.05.532,0.003789342,-0.3832225,0.2321101
04.20.05.543,0.003789342,-0.3832225,0.2321101
04.20.05.567,0.003789342,-0.3832225,0.2321101
04.20.05.593,0.003789342,-0.3832225,0.2321101
04.20.05.603,0.003789342,-0.3832225,0.2321101
04.20.05.627,0.003789342,-0.3832225,0.2321101
04.20.05.65,0.003789342,-0.3832225,0.2321101
04.20.05.662,0.003789342,-0.3832225,0.2321101
04.20.05.683,0.003789342,-0.3832225,0.2321101
04.20.05.715,0.003789342,-0.3832225,0.2321101
04.20.05.727,0.003789342,-0.3832225,0.2321101
04.20.05.749,0.003789342,-0.3832225,0.2321101
04.20.05.773,0.003789342,-0.3832225,0.2321101
04.20.05.783,0.003789342,-0.3832225,0.2321101
04.20.05.802,0.003789342,-0.3832225,0.2321101
04.20.05.825,0.003789342,-0.3832225,0.2321101
04.20.05.848,0.003789342,-0.3832225,0.2321101
04.20.05.863,0.003789342,-0.3832225,0.2321101
04.20.05.884,0.003789342,-0.3832225,0.2321101
04.20.05.904,0.003789342,-0.3832225,0.2321101
04.20.05.925,0.003789342,-0.3832225,0.2321101
04.20.05.948,0.003789342,-0.3832225,0.2321101
04.20.05.963,0.003789342,-0.3832225,0.2321101
04.20.05.985,0.003789342,-0.3832225,0.2321101
04.20.06.005,0.003789342,-0.3832225,0.2321101
04.20.06.024,0.003789342,-0.3832225,0.2321101
04.20.06.043,0.003789342,-0.3832225,0.2321101
04.20.06.07,0.003789342,-0.3832225,0.2321101
04.20.06.085,0.003789342,-0.3832225,0.2321101
04.20.06.11,0.003789342,-0.3832225,0.2321101
04.20.06.131,0.003789342,-0.3832225,0.2321101
04.20.06.148,0.003789342,-0.3832225,0.2321101
04.20.06.17,0.003789342,-0.3832225,0.2321101
04.20.06.192,0.003789342,-0.3832225,0.2321101
04.20.06.212,0.003789342,-0.3832225,0.2321101
04.20.06.226,0.003789342,-0.3832225,0.2321101
04.20.06.243,0.003789342,-0.3832225,0.2321101
04.20.06.262,0.003789342,-0.3832225,0.2321101
04.20.06.29,0.003789342,-0.3832225,0.2321101
04.20.06.309,0.003789342,-0.3832225,0.2321101
04.20.06.328,0.003789342,-0.3832225,0.2321101
04.20.06.343,0.003789342,-0.3832225,0.2321101
04.20.06.368,0.003789342,-0.3832225,0.2321101
04.20.06.386,0.003789342,-0.3832225,0.2321101
04.20.06.407,0.003789342,-0.3832225,0.2321101
04.20.06.425,0.003789342,-0.3832225,0.2321101
04.20.06.443,0.003789342,-0.3832225,0.2321101
04.20.06.462,0.003789342,-0.3832225,0.2321101
04.20.06.486,0.003789342,-0.3832225,0.2321101
04.20.06.502,0.003789342,-0.3832225,0.2321101
04.20.06.522,0.003789342,-0.3832225,0.2321101
04.20.06.549,0.003789342,-0.3832225,0.2321101
04.20.06.566,0.003789342,-0.3832225,0.2321101
04.20.06.585,0.003789342,-0.3832225,0.2321101
04.20.06.613,0.003789342,-0.3832225,0.2321101
04.20.06.622,0.003789342,-0.3832225,0.2321101
04.20.06.649,0.003789342,-0.3832225,0.2321101
04.20.06.668,0.003789342,-0.3832225,0.2321101
04.20.06.684,0.003789342,-0.3832225,0.2321101
04.20.06.703,0.003789342,-0.3832225,0.2321101
04.20.06.735,0.003789342,-0.3832225,0.2321101
04.20.06.744,0.003789342,-0.3832225,0.2321101
04.20.06.762,0.003789342,-0.3832225,0.2321101
04.20.06.789,0.003789342,-0.3832225,0.2321101
04.20.06.807,0.003789342,-0.3832225,0.2321101
04.20.06.822,0.003789342,-0.3832225,0.2321101
04.20.06.848,0.003789342,-0.3832225,0.2321101
04.20.06.867,0.003789342,-0.3832225,0.2321101
04.20.06.889,0.003789342,-0.3832225,0.2321101
04.20.06.914,0.003789342,-0.3832225,0.2321101
04.20.06.925,0.003789342,-0.3832225,0.2321101
04.20.06.951,0.003789342,-0.3832225,0.2321101
04.20.06.962,0.003789342,-0.3832225,0.2321101
04.20.06.985,0.003789342,-0.3832225,0.2321101
04.20.07.002,0.003789342,-0.3832225,0.2321101
04.20.07.022,0.003789342,-0.3832225,0.2321101
04.20.07.049,0.003789342,-0.3832225,0.2321101
04.20.07.063,0.003789342,-0.3832225,0.2321101
04.20.07.09,0.003789342,-0.3832225,0.2321101
04.20.07.109,0.003789342,-0.3832225,0.2321101
04.20.07.129,0.003789342,-0.3832225,0.2321101
04.20.07.154,0.003789342,-0.3832225,0.2321101
04.20.07.162,0.003789342,-0.3832225,0.2321101
04.20.07.183,0.003789342,-0.3832225,0.2321101
04.20.07.21,0.003789342,-0.3832225,0.2321101
04.20.07.222,0.003789342,-0.3832225,0.2321101
04.20.07.243,0.003789342,-0.3832225,0.2321101
04.20.07.264,0.003789342,-0.3832225,0.2321101
04.20.07.289,0.003789342,-0.3832225,0.2321101
04.20.07.303,0.003789342,-0.3832225,0.2321101
04.20.07.324,0.003789342,-0.3832225,0.2321101
04.20.07.347,0.003789342,-0.3832225,0.2321101
04.20.07.383,0.003789342,-0.3832225,0.2321101
04.20.07.384,0.003789342,-0.3832225,0.2321101
04.20.07.409,0.003789342,-0.3832225,0.2321101
04.20.07.424,0.003789342,-0.3832225,0.2321101
04.20.07.447,0.003789342,-0.3832225,0.2321101
04.20.07.468,0.003789342,-0.3832225,0.2321101
04.20.07.483,0.003789342,-0.3832225,0.2321101
04.20.07.503,0.003789342,-0.3832225,0.2321101
04.20.07.524,0.003789342,-0.3832225,0.2321101
04.20.07.546,0.003789342,-0.3832225,0.2321101
04.20.07.572,0.003789342,-0.3832225,0.2321101
04.20.07.593,0.003789342,-0.3832225,0.2321101
04.20.07.606,0.003789342,-0.3832225,0.2321101
04.20.07.629,0.003789342,-0.3832225,0.2321101
04.20.07.65,0.003789342,-0.3832225,0.2321101
04.20.07.663,0.003789342,-0.3832225,0.2321101
04.20.07.688,0.003789342,-0.3832225,0.2321101
04.20.07.708,0.003789342,-0.3832225,0.2321101
04.20.07.722,0.003789342,-0.3832225,0.2321101
04.20.07.745,0.003789342,-0.3832225,0.2321101
04.20.07.783,0.003789342,-0.3832225,0.2321101
04.20.07.783,0.003789342,-0.3832225,0.2321101
04.20.07.812,0.003789342,-0.3832225,0.2321101
04.20.07.823,0.003789342,-0.3832225,0.2321101
04.20.07.847,0.003789342,-0.3832225,0.2321101
04.20.07.875,0.003789342,-0.3832225,0.2321101
04.20.07.887,0.003789342,-0.3832225,0.2321101
04.20.07.912,0.003789342,-0.3832225,0.2321101
04.20.07.926,0.003789342,-0.3832225,0.2321101
04.20.07.947,0.003789342,-0.3832225,0.2321101
04.20.07.962,0.003789342,-0.3832225,0.2321101
04.20.07.993,0.003789342,-0.3832225,0.2321101
04.20.08.005,0.003789342,-0.3832225,0.2321101
04.20.08.022,0.003789342,-0.3832225,0.2321101
04.20.08.046,0.003789342,-0.3832225,0.2321101
04.20.08.069,0.003789342,-0.3832225,0.2321101
04.20.08.085,0.003789342,-0.3832225,0.2321101
04.20.08.11,0.003789342,-0.3832225,0.2321101
04.20.08.122,0.003789342,-0.3832225,0.2321101
04.20.08.148,0.003789342,-0.3832225,0.2321101
04.20.08.163,0.003789342,-0.3832225,0.2321101
04.20.08.185,0.003789342,-0.3832225,0.2321101
04.20.08.211,0.003789342,-0.3832225,0.2321101
04.20.08.225,0.003789342,-0.3832225,0.2321101
04.20.08.248,0.003789342,-0.3832225,0.2321101
